,Award Year,Theme,Funding Org:Name,Recipient Org:Name,Amount Awarded
4850,2004,Sports,The Big Lottery Fund,Feock Parish Council,4675.0
4851,2004,Sports,The Big Lottery Fund,Fernwood Infant School,4829.0
4852,2004,Sports,The Big Lottery Fund,Festival SO16,4000.0
4853,2004,Sports,The Big Lottery Fund,Fetlar Youth Club,2782.0
4854,2004,Sports,The Big Lottery Fund,Fife Council - Local & Community Services,617653.0
4855,2004,Sports,The Big Lottery Fund,Finmere C of E Primary School,4987.0
4856,2004,Sports,The Big Lottery Fund,Firthmoor Primary School,88461.0
4857,2004,Sports,The Big Lottery Fund,Firtree Primary School,4968.0
4858,2004,Sports,The Big Lottery Fund,Flint Tennis Club,530.0
4859,2004,Sports,The Big Lottery Fund,Flintshire County Council,1875186.0
4860,2004,Sports,The Big Lottery Fund,Flying Bull Primary School,2146.0
4861,2004,Sports,The Big Lottery Fund,Flying High Trust,135056.0
4862,2004,Sports,The Big Lottery Fund,Folkestone Ski Club,4620.0
4863,2004,Sports,The Big Lottery Fund,Foothold (UK) Ltd,5000.0
4864,2004,Sports,The Big Lottery Fund,Forest Gate Youth Development Programme,4970.0
4865,2004,Sports,The Big Lottery Fund,Friends of Carradale School,1700.0
4866,2004,Sports,The Big Lottery Fund,Friends of Coton Park,5000.0
4867,2004,Sports,The Big Lottery Fund,Friends of Cringle Park and Fields,5000.0
4868,2004,Sports,The Big Lottery Fund,Friends of Lythe School,5000.0
4869,2004,Sports,The Big Lottery Fund,Furze Platt Senior School,320000.0
4870,2004,Sports,The Big Lottery Fund,Gable Hall School,303667.0
4871,2004,Sports,The Big Lottery Fund,Galphay Village Institute,3710.0
4872,2004,Sports,The Big Lottery Fund,Gardeners Arms Angling Club,2339.0
4873,2004,Sports,The Big Lottery Fund,Gardrum Heights Community Association,2455.0
4874,2004,Sports,The Big Lottery Fund,Gators Skater Hockey Club,4974.0
4875,2004,Sports,The Big Lottery Fund,Gearstones Lodge,4500.0
4876,2004,Sports,The Big Lottery Fund,Geoffrey Field Infant School,5000.0
4877,2004,Sports,The Big Lottery Fund,Gifford's Cruz - British Sub Aqua Club,3560.0
4878,2004,Sports,The Big Lottery Fund,Gilbrook School,3615.0
4879,2004,Sports,The Big Lottery Fund,Girlington Community Action Association,5000.0
4880,2004,Sports,The Big Lottery Fund,Glasgow City Council - Cultural & Leisure Services,932879.0
4881,2004,Sports,The Big Lottery Fund,Glebe Infant School,4900.0
4882,2004,Sports,The Big Lottery Fund,Glenrothes Junior Football Club,3425.0
4883,2004,Sports,The Big Lottery Fund,Glenview Community Association,3194.0
4884,2004,Sports,The Big Lottery Fund,Glinton and District Tennis and Sports Club,4889.0
4885,2004,Sports,The Big Lottery Fund,Glossop Judo Club,5000.0
4886,2004,Sports,The Big Lottery Fund,Gloucestershire County Council,2039497.0
4887,2004,Sports,The Big Lottery Fund,Gloucestershire Deaf Bowling Association,4400.0
4888,2004,Sports,The Big Lottery Fund,Goddard Park Community Primary School Academy Trust,150385.0
4889,2004,Sports,The Big Lottery Fund,Godolphin Junior School,89000.0
4890,2004,Sports,The Big Lottery Fund,Gortnaghey Community Association Limited,3490.0
4891,2004,Sports,The Big Lottery Fund,Goseley Community Sports Group,500.0
4892,2004,Sports,The Big Lottery Fund,Gospel Oak Action Link,3000.0
4893,2004,Sports,The Big Lottery Fund,Grange Community Association,3044.0
4894,2004,Sports,The Big Lottery Fund,Great Baddow High School Sports College,170891.0
4895,2004,Sports,The Big Lottery Fund,Great Linford Tennis Club,4958.0
4896,2004,Sports,The Big Lottery Fund,Greater Manchester Ability Counts Football League,4433.0
4897,2004,Sports,The Big Lottery Fund,Greater Southwick Carnival,5000.0
4898,2004,Sports,The Big Lottery Fund,Greek Parents Association,3500.0
4899,2004,Sports,The Big Lottery Fund,Green End Primary School,5000.0
4900,2004,Sports,The Big Lottery Fund,Green Street Green Primary School,2538.0
4901,2004,Sports,The Big Lottery Fund,Greenhouse Schools Project Limited,4850.0
4902,2004,Sports,The Big Lottery Fund,Greenleys Infant School,5000.0
4903,2004,Sports,The Big Lottery Fund,Greenside Cricket Club,5000.0
4904,2004,Sports,The Big Lottery Fund,Greenwood Acadamies Trust,288559.0
4905,2004,Sports,The Big Lottery Fund,Griff & Coton Netball Club,5000.0
4906,2004,Sports,The Big Lottery Fund,Grimoldby & District Cricket and Sports Club,4999.0
4907,2004,Sports,The Big Lottery Fund,Ground Level Ministry Team,4962.0
4908,2004,Sports,The Big Lottery Fund,Gwynedd Council,904898.0
4909,2004,Sports,The Big Lottery Fund,Habesa's United Sports Club,5000.0
4910,2004,Sports,The Big Lottery Fund,Haddenham Tennis Club,4800.0
4911,2004,Sports,The Big Lottery Fund,Hadston House Youth and Community Building,4940.0
4912,2004,Sports,The Big Lottery Fund,Hagley Park Sports College,113940.0
4913,2004,Sports,The Big Lottery Fund,Halton Borough Council,2296270.0
4914,2004,Sports,The Big Lottery Fund,Hamble Community Sports College,98669.0
4915,2004,Sports,The Big Lottery Fund,Hamilton College,2713.0
4916,2004,Sports,The Big Lottery Fund,Hampshire County Council,649000.0
4917,2004,Sports,The Big Lottery Fund,Handsworth Heart of Lions Football Team,5000.0
4918,2004,Sports,The Big Lottery Fund,Harborne Academy,497610.0
4919,2004,Sports,The Big Lottery Fund,Hardwick B and A Club,3887.0
4920,2004,Sports,The Big Lottery Fund,Hargate Primary School,4998.0
4921,2004,Sports,The Big Lottery Fund,Harlequins Fencing Club,4524.0
4922,2004,Sports,The Big Lottery Fund,Harris Federation,2748019.0
4923,2004,Sports,The Big Lottery Fund,Harrogate District Sports Council,3204.0
4924,2004,Sports,The Big Lottery Fund,Harrow Council,506454.0
4925,2004,Sports,The Big Lottery Fund,Hartlepool Borough Council,608311.0
4926,2004,Sports,The Big Lottery Fund,Hartlepool RFC Junior Section,1625.0
4927,2004,Sports,The Big Lottery Fund,Hartlepool and District Referees Association,4930.0
4928,2004,Sports,The Big Lottery Fund,Haslingden Boys Group,5000.0
4929,2004,Sports,The Big Lottery Fund,Haslingden Trampoline Club,2900.0
4930,2004,Sports,The Big Lottery Fund,Hassenbrook Academy Trust,175000.0
4931,2004,Sports,The Big Lottery Fund,Hastings and Rother Group Special Olympics,1950.0
4932,2004,Sports,The Big Lottery Fund,Have a Go Club,2025.0
4933,2004,Sports,The Big Lottery Fund,Hayward School,5000.0
4934,2004,Sports,The Big Lottery Fund,Headway Rotherham,4690.0
4935,2004,Sports,The Big Lottery Fund,Hebburn Argyle Junior Football Club,4500.0
4936,2004,Sports,The Big Lottery Fund,Henley in Arden Table Tennis Club,3999.0
4937,2004,Sports,The Big Lottery Fund,Henlow Church of England Academy,191448.0
4938,2004,Sports,The Big Lottery Fund,Henry Mellish School,4997.0
4939,2004,Sports,The Big Lottery Fund,Herefordshire Council,94109.0
4940,2004,Sports,The Big Lottery Fund,Herne Bay High Specialist School & Sports College,113893.0
4941,2004,Sports,The Big Lottery Fund,Herne Bay United Roller Hockey & Skating Club,4545.0
4942,2004,Sports,The Big Lottery Fund,Hertfordshire County Council,3037378.0
4943,2004,Sports,The Big Lottery Fund,Heywood Sports Forum,4995.0
4944,2004,Sports,The Big Lottery Fund,Highcliffe Primary School,3573.0
4945,2004,Sports,The Big Lottery Fund,Highland Council,931122.0
4946,2004,Sports,The Big Lottery Fund,Hill Barn Ladies,1020.0
4947,2004,Sports,The Big Lottery Fund,Hill Top Wesley Community Association,4863.0
4948,2004,Sports,The Big Lottery Fund,Hillcrest School and Sixth Form Centre,91313.0
4949,2004,Sports,The Big Lottery Fund,Hinckley & Bosworth Community and Race Relations Forum,5000.0
4950,2004,Sports,The Big Lottery Fund,Hindley Homing Society,3768.0
4951,2004,Sports,The Big Lottery Fund,Hindu Youth Group MK,4850.0
4952,2004,Sports,The Big Lottery Fund,Holbeach & District Community Association,5000.0
4953,2004,Sports,The Big Lottery Fund,Holbeton Parish Council,4500.0
4954,2004,Sports,The Big Lottery Fund,Holbrook High School,2034605.0
4955,2004,Sports,The Big Lottery Fund,Holgate School (South Yorkshire LEA),132298.0
4956,2004,Sports,The Big Lottery Fund,Holland Moor Friends Association,3000.0
4957,2004,Sports,The Big Lottery Fund,Holy Trinity CofE Primary School,5000.0
4958,2004,Sports,The Big Lottery Fund,Holywell Football Club,5000.0
4959,2004,Sports,The Big Lottery Fund,Honeypot Lane Preschool Playgroup,5000.0
4960,2004,Sports,The Big Lottery Fund,Horn of Africa Youth Association,4900.0
4961,2004,Sports,The Big Lottery Fund,Horsham Basketball Club,4090.0
4962,2004,Sports,The Big Lottery Fund,Hospital Radio Metro,3106.0
4963,2004,Sports,The Big Lottery Fund,Hounslow Community Action,4740.0
4964,2004,Sports,The Big Lottery Fund,Howarth Community Association,4760.0
4965,2004,Sports,The Big Lottery Fund,Howdon and District Homing Society,4566.0
4966,2004,Sports,The Big Lottery Fund,Hull City Council,2717592.0
4967,2004,Sports,The Big Lottery Fund,Hull Deaf Sports,4998.0
4968,2004,Sports,The Big Lottery Fund,Hulme Black Lions Football Club,5000.0
4969,2004,Sports,The Big Lottery Fund,Hummersknott Academy Trust,97740.0
4970,2004,Sports,The Big Lottery Fund,Hurstmere School,476945.0
4971,2004,Sports,The Big Lottery Fund,Icklesham Parish Council,500.0
4972,2004,Sports,The Big Lottery Fund,Idsall School,74830.0
4973,2004,Sports,The Big Lottery Fund,Ilex Charitable Trust,4886.0
4974,2004,Sports,The Big Lottery Fund,Immaculate Conception College,160480.0
4975,2004,Sports,The Big Lottery Fund,Integrating Children,5000.0
4976,2004,Sports,The Big Lottery Fund,International Manchester FC,4798.0
4977,2004,Sports,The Big Lottery Fund,Inverclyde Out of School Care Network,46384.0
4978,2004,Sports,The Big Lottery Fund,Ipswich Harriers,660.0
4979,2004,Sports,The Big Lottery Fund,Iranian Community Centre,5000.0
4980,2004,Sports,The Big Lottery Fund,Isle of Ely Rowing Club,5000.0
4981,2004,Sports,The Big Lottery Fund,Ivybridge Indians Skater Hockey Club,5000.0
4982,2004,Sports,The Big Lottery Fund,Jenny Lind Sports Action Group,3597.0
4983,2004,Sports,The Big Lottery Fund,Jewish Health Programme,5000.0
4984,2004,Sports,The Big Lottery Fund,John Ferneley College Academy Trust,85418.0
4985,2004,Sports,The Big Lottery Fund,John Kelly Girls' Technology College,120500.0
4986,2004,Sports,The Big Lottery Fund,Jump to the Top Limited,5000.0
4987,2004,Sports,The Big Lottery Fund,KHAAS,5000.0
4988,2004,Sports,The Big Lottery Fund,Keelby Rifle Club,4637.0
4989,2004,Sports,The Big Lottery Fund,Keighley Police Summer Scheme,5000.0
4990,2004,Sports,The Big Lottery Fund,Kelvin Grove Primary School,4264.0
4991,2004,Sports,The Big Lottery Fund,Kendal Rugby Union Football Club Limited,4450.0
4992,2004,Sports,The Big Lottery Fund,Kent County Council,5157602.0
4993,2004,Sports,The Big Lottery Fund,Kent Great Lakes Community Association,5000.0
4994,2004,Sports,The Big Lottery Fund,Kenton School Newcastle,1673491.0
4995,2004,Sports,The Big Lottery Fund,Kessingland C of E VC Primary School,2988.0
4996,2004,Sports,The Big Lottery Fund,Kettering Premier Judo Club,5000.0
4997,2004,Sports,The Big Lottery Fund,Kibworth Youth Zone,2998.0
4998,2004,Sports,The Big Lottery Fund,Kickstart Sports Group,4984.0
4999,2004,Sports,The Big Lottery Fund,Kids Care - London,5000.0
5000,2004,Sports,The Big Lottery Fund,Kilburn & District Childminding Group,5000.0
5001,2004,Sports,The Big Lottery Fund,Killowen Primary School,21399.0
5002,2004,Sports,The Big Lottery Fund,King Arthur's Community School (Somerset LEA),284269.0
5003,2004,Sports,The Big Lottery Fund,King Edward VI Sheldon Heath Academy,848585.0
5004,2004,Sports,The Big Lottery Fund,King Edward VII School,5000.0
5005,2004,Sports,The Big Lottery Fund,King Edward VII Science and Sports College,421445.0
5006,2004,Sports,The Big Lottery Fund,Kings Lynn Adrenalin Sports Association  (KLAS - A),3485.0
5007,2004,Sports,The Big Lottery Fund,Kings Table Tennis Club,4700.0
5008,2004,Sports,The Big Lottery Fund,Kingsbridge Academy,287754.0
5009,2004,Sports,The Big Lottery Fund,Kingsbridge Archers,4330.0
5010,2004,Sports,The Big Lottery Fund,Kingsbury School and Sports College,4950.0
5011,2004,Sports,The Big Lottery Fund,Kingswood Primary School,3839.0
5012,2004,Sports,The Big Lottery Fund,Kirk Care Social Club,4597.0
5013,2004,Sports,The Big Lottery Fund,Kirkby Rugby League Club,4947.0
5014,2004,Sports,The Big Lottery Fund,Kirkby Stephen Primary School,3938.0
5015,2004,Sports,The Big Lottery Fund,Kirklees Metropolitan Borough Council,2154457.0
5016,2004,Sports,The Big Lottery Fund,Kirkstall Crusaders Junior Football Club,4535.0
5017,2004,Sports,The Big Lottery Fund,Klinger Estate Residents Association,5000.0
5018,2004,Sports,The Big Lottery Fund,Knowsley Metropolitan Borough Council,797207.0
5019,2004,Sports,The Big Lottery Fund,Kurling Development Group Tees Valley,4728.0
5020,2004,Sports,The Big Lottery Fund,Lacon Childe School (Shropshire LEA),75960.0
5021,2004,Sports,The Big Lottery Fund,Laghey Primary School,59132.0
5022,2004,Sports,The Big Lottery Fund,Lakelands School and Sports College (Shropshire LEA),113940.0
5023,2004,Sports,The Big Lottery Fund,Lambeth Twinning Association,2930.0
5024,2004,Sports,The Big Lottery Fund,Lamesley Childcare,1000.0
5025,2004,Sports,The Big Lottery Fund,Lancashire County Council,4907579.0
5026,2004,Sports,The Big Lottery Fund,Lancashire Minority Ethnic Community Cricket Forum,4994.0
5027,2004,Sports,The Big Lottery Fund,Langold Dyscarr Community School,5000.0
5028,2004,Sports,The Big Lottery Fund,Larchgrove Complex Bowling Club,4935.0
5029,2004,Sports,The Big Lottery Fund,Launceston College,370916.0
5030,2004,Sports,The Big Lottery Fund,Laurencetown Summerscheme,2800.0
5031,2004,Sports,The Big Lottery Fund,Lavington School Limited,823324.0
5032,2004,Sports,The Big Lottery Fund,Lea Street First School,4173.0
5033,2004,Sports,The Big Lottery Fund,Leam Rangers YFC,5000.0
5034,2004,Sports,The Big Lottery Fund,Learning Disability Experience (LDX),4401.0
5035,2004,Sports,The Big Lottery Fund,Learning Schools Trust,280000.0
5036,2004,Sports,The Big Lottery Fund,Leeds City Council,4083755.0
5037,2004,Sports,The Big Lottery Fund,Leicester African Community Support,4933.0
5038,2004,Sports,The Big Lottery Fund,Leicester Asian Youth Association Limited,4990.0
5039,2004,Sports,The Big Lottery Fund,Leicester City Council,2600893.0
5040,2004,Sports,The Big Lottery Fund,Leicestershire County Council,658952.0
5041,2004,Sports,The Big Lottery Fund,Lewisham Council,1275546.0
5042,2004,Sports,The Big Lottery Fund,Lincoln City Volleyball Association,5000.0
5043,2004,Sports,The Big Lottery Fund,Lincolnshire County Council,4763787.0
5044,2004,Sports,The Big Lottery Fund,Lincolnshire Table Tennis Association,3500.0
5045,2004,Sports,The Big Lottery Fund,Lipson Community College,582392.0
5046,2004,Sports,The Big Lottery Fund,Lisburn City Council,392782.0
5047,2004,Sports,The Big Lottery Fund,Little Meadows Under 5's,3615.0
5048,2004,Sports,The Big Lottery Fund,Liverpool City Council,6161085.0
5049,2004,Sports,The Big Lottery Fund,Local Leagues Ltd,670.0
5050,2004,Sports,The Big Lottery Fund,Local Solutions,3245.0
5051,2004,Sports,The Big Lottery Fund,Loch Lomond Water Ski Club,5000.0
5052,2004,Sports,The Big Lottery Fund,Lode Heath School,522247.0
5053,2004,Sports,The Big Lottery Fund,London Borough of Barking & Dagenham,3263687.0
5054,2004,Sports,The Big Lottery Fund,London Borough of Barnet,781518.0
5055,2004,Sports,The Big Lottery Fund,London Borough of Bexley,976921.0
5056,2004,Sports,The Big Lottery Fund,London Borough of Brent,2334809.0
5057,2004,Sports,The Big Lottery Fund,London Borough of Bromley,203943.0
5058,2004,Sports,The Big Lottery Fund,London Borough of Camden,1995214.0
5059,2004,Sports,The Big Lottery Fund,London Borough of Ealing,1469759.0
5060,2004,Sports,The Big Lottery Fund,London Borough of Enfield,2594137.0
5061,2004,Sports,The Big Lottery Fund,London Borough of Hackney,2785971.0
5062,2004,Sports,The Big Lottery Fund,London Borough of Hammersmith and Fulham,388792.0
5063,2004,Sports,The Big Lottery Fund,London Borough of Haringey,2304000.0
5064,2004,Sports,The Big Lottery Fund,London Borough of Havering,868035.0
5065,2004,Sports,The Big Lottery Fund,London Borough of Hillingdon,265414.0
5066,2004,Sports,The Big Lottery Fund,London Borough of Hounslow,266295.0
5067,2004,Sports,The Big Lottery Fund,London Borough of Hounslow (Education Dept),126564.0
5068,2004,Sports,The Big Lottery Fund,London Borough of Islington,1495905.0
5069,2004,Sports,The Big Lottery Fund,London Borough of Lambeth,1958292.0
5070,2004,Sports,The Big Lottery Fund,London Borough of Merton,1061021.0
5071,2004,Sports,The Big Lottery Fund,London Borough of Newham,284750.0
5072,2004,Sports,The Big Lottery Fund,London Borough of Redbridge,2312000.0
5073,2004,Sports,The Big Lottery Fund,London Borough of Richmond upon Thames,154036.0
5074,2004,Sports,The Big Lottery Fund,London Borough of Southwark,1438476.0
5075,2004,Sports,The Big Lottery Fund,London Borough of Tower Hamlets,3864916.0
5076,2004,Sports,The Big Lottery Fund,London Borough of Waltham Forest,3725000.0
5077,2004,Sports,The Big Lottery Fund,London Front Runners,1270.0
5078,2004,Sports,The Big Lottery Fund,Long Eaton Villa Womens & Girls Football Club,3700.0
5079,2004,Sports,The Big Lottery Fund,Longborough C of E Primary School,4975.0
5080,2004,Sports,The Big Lottery Fund,Longbridge Colts FC,5000.0
5081,2004,Sports,The Big Lottery Fund,Longdendale Homing Society,3825.0
5082,2004,Sports,The Big Lottery Fund,Longfield Academy,262213.0
5083,2004,Sports,The Big Lottery Fund,Longford Park School,5000.0
5084,2004,Sports,The Big Lottery Fund,Longmoor Primary School,4270.0
5085,2004,Sports,The Big Lottery Fund,Looe Community Academy Trust,406559.0
5086,2004,Sports,The Big Lottery Fund,Lord Williams School Sports & Community College,168949.0
5087,2004,Sports,The Big Lottery Fund,Lothian Special Olympics,5000.0
5088,2004,Sports,The Big Lottery Fund,Lowestoft & District Junior Badminton Club,3924.0
5089,2004,Sports,The Big Lottery Fund,Lowestoft Sub Aqua Club B.S.A.C. Branch No 0671,4505.0
